timestamp,value,label
2005-01-01 01:00:00,1729.5479275702287,0
2005-01-01 02:00:00,1768.8239280034718,0
2005-01-01 03:00:00,1736.851510629436,0
2005-01-01 04:00:00,1636.5353729957965,0
2005-01-01 05:00:00,1476.4469629851578,0
2005-01-01 06:00:00,1269.9606910959913,0
2005-01-01 07:00:00,1033.9917926402957,0
2005-01-01 08:00:00,787.4575370495738,0
2005-01-01 09:00:00,549.6052034841931,0
2005-01-01 10:00:00,338.3583635307963,0
2005-01-01 11:00:00,168.82712592088572,0
2005-01-01 12:00:00,52.10901271047574,0
2005-01-01 13:00:00,-5.522841878614599,0
2005-01-01 14:00:00,-2.9853708399666203,0
2005-01-01 15:00:00,55.7115976210151,0
2005-01-01 16:00:00,161.99987015607888,0
2005-01-01 17:00:00,303.6608296313145,0
2005-01-01 18:00:00,466.011609099413,0
2005-01-01 19:00:00,633.2529752400685,0
2005-01-01 20:00:00,789.8525887446413,0
2005-01-01 21:00:00,921.8395364007026,0
2005-01-01 22:00:00,1017.8996350946048,0
2005-01-01 23:00:00,1070.184271827601,0
2005-01-02 00:00:00,1074.775884120316,0
2005-01-02 01:00:00,1031.787435040501,0
2005-01-02 02:00:00,945.1079715680927,0
2005-01-02 03:00:00,821.8382335268238,0
2005-01-02 04:00:00,671.4863708206286,0
2005-01-02 05:00:00,505.0118798800337,0
2005-01-02 06:00:00,333.8145176287027,0
2005-01-02 07:00:00,168.76380986496758,0
2005-01-02 08:00:00,19.354445678639763,0
2005-01-02 09:00:00,-106.9451633816148,0
2005-01-02 10:00:00,-205.10737752992645,0
2005-01-02 11:00:00,-272.7054141600132,0
2005-01-02 12:00:00,-309.8278751665403,0
2005-01-02 13:00:00,-318.78017250175617,0
2005-01-02 14:00:00,-303.62391035782224,0
2005-01-02 15:00:00,-269.617213831943,0
2005-01-02 16:00:00,-222.62336971648392,0
2005-01-02 17:00:00,-168.5519281624575,0
2005-01-02 18:00:00,-112.88639010867696,0
2005-01-02 19:00:00,-60.337270725212306,0
2005-01-02 20:00:00,-14.64070485020288,0
2005-01-02 21:00:00,21.496844904365844,0
2005-01-02 22:00:00,46.325470352181426,0
2005-01-02 23:00:00,58.882788871498605,0
2005-01-03 00:00:00,58.77122935818677,0
2005-01-03 01:00:00,45.9275174407158,0
2005-01-03 02:00:00,20.42758498478723,0
2005-01-03 03:00:00,-17.63833991013226,0
2005-01-03 04:00:00,-68.19878586643243,0
2005-01-03 05:00:00,-131.13650431076593,0
2005-01-03 06:00:00,-206.1373493109985,0
2005-01-03 07:00:00,-292.4789064396042,0
2005-01-03 08:00:00,-388.7971236089202,0
2005-01-03 09:00:00,-492.8760722911876,0
2005-01-03 10:00:00,-601.5067657558465,0
2005-01-03 11:00:00,-710.4553663251547,0
2005-01-03 12:00:00,-814.5695794109092,0
2005-01-03 13:00:00,-908.0357436209301,0
2005-01-03 14:00:00,-984.7798811420264,0
2005-01-03 15:00:00,-1038.985989774983,0
2005-01-03 16:00:00,-1065.6865351467256,0
2005-01-03 17:00:00,-1061.3657472935402,0
2005-01-03 18:00:00,-1024.507894352063,0
2005-01-03 19:00:00,-956.0215646797628,0
2005-01-03 20:00:00,-859.4777423151804,0
2005-01-03 21:00:00,-741.1138552820892,0
2005-01-03 22:00:00,-609.5768927471872,0
2005-01-03 23:00:00,-475.40422872150964,0
2005-01-04 00:00:00,-350.2684566543238,0
2005-01-04 01:00:00,-246.03947198205452,0
2005-01-04 02:00:00,-173.7403121533966,0
2005-01-04 03:00:00,-142.49019069466212,0
2005-01-04 04:00:00,-158.53659333811248,0
2005-01-04 05:00:00,-224.47687294259885,0
2005-01-04 06:00:00,-338.75807674216065,0
2005-01-04 07:00:00,-495.52239498479105,0
2005-01-04 08:00:00,-684.8362819448065,0
2005-01-04 09:00:00,-893.3065054080087,0
2005-01-04 10:00:00,-1105.0493318065194,0
2005-01-04 11:00:00,-1302.9433215066595,0
2005-01-04 12:00:00,-1470.0653844897465,0
2005-01-04 13:00:00,-1591.1870855732436,0
2005-01-04 14:00:00,-1654.196270647624,0
2005-01-04 15:00:00,-1651.3095363878133,0
2005-01-04 16:00:00,-1579.9543614919294,0
2005-01-04 17:00:00,-1443.225098076975,0
2005-01-04 18:00:00,-1249.8525253783505,0
2005-01-04 19:00:00,-1013.6692824357959,0
2005-01-04 20:00:00,-752.5994201915864,0
2005-01-04 21:00:00,-487.24529930750356,0
2005-01-04 22:00:00,-239.18481329431512,0
2005-01-04 23:00:00,-29.12250783490626,0
2005-01-05 00:00:00,124.94357916687869,0
2005-01-05 01:00:00,209.3737126013001,0
2005-01-05 02:00:00,216.20264779635096,0
2005-01-05 03:00:00,143.99196101603175,0
2005-01-05 04:00:00,-1.871167655408044,0
2005-01-05 05:00:00,-209.4705430468572,0
2005-01-05 06:00:00,-461.24178030863044,0
2005-01-05 07:00:00,-735.3729732807478,0
2005-01-05 08:00:00,-1007.6121840019201,0
2005-01-05 09:00:00,-1253.3293402931863,0
2005-01-05 10:00:00,-1449.6538154473797,0
2005-01-05 11:00:00,-1577.4984300163453,0
2005-01-05 12:00:00,-1623.2871448787557,0
2005-01-05 13:00:00,-1580.2270291735301,0
2005-01-05 14:00:00,-1449.003344571857,0
2005-01-05 15:00:00,-1237.8265293058369,0
2005-01-05 16:00:00,-961.8170959394888,0
2005-01-05 17:00:00,-641.7738373412982,0
2005-01-05 18:00:00,-302.426851872475,0
2005-01-05 19:00:00,29.675437053128178,0
2005-01-05 20:00:00,328.4613574021535,0
2005-01-05 21:00:00,570.6107870786007,0
2005-01-05 22:00:00,737.6069865012419,0
2005-01-05 23:00:00,817.3808405270798,0
2005-01-06 00:00:00,805.3978627460637,0
2005-01-06 01:00:00,705.0871712525766,0
2005-01-06 02:00:00,527.5700375383813,0
