timestamp,value,label
2005-01-01 01:00:00,1053.185754462464,0
2005-01-01 02:00:00,932.7598842408546,0
2005-01-01 03:00:00,790.4979545255803,0
2005-01-01 04:00:00,641.9733532327195,0
2005-01-01 05:00:00,502.98323949690024,0
2005-01-01 06:00:00,388.05957840719196,0
2005-01-01 07:00:00,309.1159725908343,0
2005-01-01 08:00:00,274.3591809355608,0
2005-01-01 09:00:00,287.5678952805756,0
2005-01-01 10:00:00,347.8051855144596,0
2005-01-01 11:00:00,449.5885723560426,0
2005-01-01 12:00:00,583.4971005796137,0
2005-01-01 13:00:00,737.1524174928861,0
2005-01-01 14:00:00,896.4748388316304,0
2005-01-01 15:00:00,1047.089203552592,0
2005-01-01 16:00:00,1175.741506049285,0
2005-01-01 17:00:00,1271.5871585712619,0
2005-01-01 18:00:00,1327.2252452642797,0
2005-01-01 19:00:00,1339.3789126411282,0
2005-01-01 20:00:00,1309.1575294625904,0
2005-01-01 21:00:00,1241.8779255046886,0
2005-01-01 22:00:00,1146.4657669407668,0
2005-01-01 23:00:00,1034.4996341968788,0
2005-01-02 00:00:00,918.9955525164316,0
2005-01-02 01:00:00,813.0551314772116,0
2005-01-02 02:00:00,728.5136104246737,0
2005-01-02 03:00:00,674.7237064420614,0
2005-01-02 04:00:00,657.5972797856742,0
2005-01-02 05:00:00,679.0008570054199,0
2005-01-02 06:00:00,736.5655638191124,0
2005-01-02 07:00:00,823.9305346642585,0
2005-01-02 08:00:00,931.3954906899183,0
2005-01-02 09:00:00,1046.9172059441846,0
2005-01-02 10:00:00,1157.3500694066677,0
2005-01-02 11:00:00,1249.8063192178095,0
2005-01-02 12:00:00,1312.9992230369073,0
2005-01-02 13:00:00,1338.433738659978,0
2005-01-02 14:00:00,1321.323909015121,0
2005-01-02 15:00:00,1261.142995057676,0
2005-01-02 16:00:00,1161.7485104909035,0
2005-01-02 17:00:00,1031.0663434794799,0
2005-01-02 18:00:00,880.3618987431978,0
2005-01-02 19:00:00,723.1673567387329,0
2005-01-02 20:00:00,573.9686587170098,0
2005-01-02 21:00:00,446.7802663750554,0
2005-01-02 22:00:00,353.74767412965554,0
2005-01-02 23:00:00,303.91585569215994,0
2005-01-03 00:00:00,302.28643433427914,0
2005-01-03 01:00:00,349.25884208338505,0
2005-01-03 02:00:00,440.51373433915523,0
2005-01-03 03:00:00,567.3540452582043,0
2005-01-03 04:00:00,717.4744826864413,0
2005-01-03 05:00:00,876.0883233445121,0
2005-01-03 06:00:00,1027.305184578409,0
2005-01-03 07:00:00,1155.6284728929684,0
2005-01-03 08:00:00,1247.4289070483985,0
2005-01-03 09:00:00,1292.2521184607324,0
2005-01-03 10:00:00,1283.833723885718,0
2005-01-03 11:00:00,1220.7229808029297,0
2005-01-03 12:00:00,1106.4535076918426,0
2005-01-03 13:00:00,949.2429686000613,0
2005-01-03 14:00:00,761.2488801860898,0
2005-01-03 15:00:00,557.4504121507281,0
2005-01-03 16:00:00,354.2620746170813,0
2005-01-03 17:00:00,168.01102192530152,0
2005-01-03 18:00:00,13.422843000421523,0
2005-01-03 19:00:00,-97.74012184794435,0
2005-01-03 20:00:00,-157.75861785258306,0
2005-01-03 21:00:00,-163.6523259671652,0
2005-01-03 22:00:00,-117.42658455793662,0
2005-01-03 23:00:00,-25.848066781283734,0
2005-01-04 00:00:00,100.22724336050439,0
2005-01-04 01:00:00,246.9075291891717,0
2005-01-04 02:00:00,398.59743089183473,0
2005-01-04 03:00:00,539.4801315287593,0
2005-01-04 04:00:00,655.0064116168031,0
2005-01-04 05:00:00,733.2478999649195,0
2005-01-04 06:00:00,765.9856301315102,0
2005-01-04 07:00:00,749.431331360234,0
2005-01-04 08:00:00,684.5150432698858,0
2005-01-04 09:00:00,576.7150947646663,0
2005-01-04 10:00:00,435.45107417530664,0
2005-01-04 11:00:00,273.10278562480744,0
2005-01-04 12:00:00,103.75420928837482,0
2005-01-04 13:00:00,-58.21233606882009,0
2005-01-04 14:00:00,-199.53281690283984,0
2005-01-04 15:00:00,-309.3497479010708,0
2005-01-04 16:00:00,-380.2464556448161,0
2005-01-04 17:00:00,-408.9274877368463,0
2005-01-04 18:00:00,-396.48080034278587,0
2005-01-04 19:00:00,-348.1990335583964,0
2005-01-04 20:00:00,-272.98093223420085,0
2005-01-04 21:00:00,-182.37547798588577,0
2005-01-04 22:00:00,-89.36648246418002,0
2005-01-04 23:00:00,-7.020797933188426,0
2005-01-05 00:00:00,52.86355810396576,0
2005-01-05 01:00:00,80.9734678670186,0
2005-01-05 02:00:00,71.43895320416006,0
2005-01-05 03:00:00,22.437550534008473,0
2005-01-05 04:00:00,-63.615730904734995,0
