timestamp,value,label
2005-01-01 01:00:00,925.4741492646968,0
2005-01-01 02:00:00,963.953477321788,0
2005-01-01 03:00:00,980.6429173145032,0
2005-01-01 04:00:00,972.891112158022,0
2005-01-01 05:00:00,939.2796293950043,0
2005-01-01 06:00:00,879.7155410435237,0
2005-01-01 07:00:00,795.4511908900652,0
2005-01-01 08:00:00,689.0293281171984,0
2005-01-01 09:00:00,564.1560878846054,0
2005-01-01 10:00:00,425.5084908234421,0
2005-01-01 11:00:00,278.4869635274503,0
2005-01-01 12:00:00,128.92662027588054,0
2005-01-01 13:00:00,-17.21650403145344,0
2005-01-01 14:00:00,-154.18656832057258,0
2005-01-01 15:00:00,-276.7382066609149,0
2005-01-01 16:00:00,-380.4183812806534,0
2005-01-01 17:00:00,-461.803829941946,0
2005-01-01 18:00:00,-518.6806864418998,0
2005-01-01 19:00:00,-550.1561964749794,0
2005-01-01 20:00:00,-556.6963834792986,0
2005-01-01 21:00:00,-540.0878064580145,0
2005-01-01 22:00:00,-503.32593895325505,0
2005-01-01 23:00:00,-450.4369245175626,0
2005-01-02 00:00:00,-386.2432785634152,0
2005-01-02 01:00:00,-316.0872842236794,0
2005-01-02 02:00:00,-245.5281847731658,0
2005-01-02 03:00:00,-180.03067148300045,0
2005-01-02 04:00:00,-124.66252609073567,0
2005-01-02 05:00:00,-83.8185867317982,0
2005-01-02 06:00:00,-60.986513873578005,0
2005-01-02 07:00:00,-58.567247166046286,0
2005-01-02 08:00:00,-77.75972674833534,0
2005-01-02 09:00:00,-118.51560769593213,0
2005-01-02 10:00:00,-179.5655581192189,0
2005-01-02 11:00:00,-258.5145494518294,0
2005-01-02 12:00:00,-351.99957122191205,0
2005-01-02 13:00:00,-455.8996663975594,0
2005-01-02 14:00:00,-565.5852922248662,0
2005-01-02 15:00:00,-676.1919288226427,0
2005-01-02 16:00:00,-782.9016961891132,0
2005-01-02 17:00:00,-881.2165550699738,0
2005-01-02 18:00:00,-967.2074539222868,0
2005-01-02 19:00:00,-1037.7254799331058,0
2005-01-02 20:00:00,-1090.5635597628582,0
2005-01-02 21:00:00,-1124.560372531931,0
2005-01-02 22:00:00,-1139.6416855323007,0
2005-01-02 23:00:00,-1136.7980817608634,0
2005-01-03 00:00:00,-1118.0017886440332,0
2005-01-03 01:00:00,-1086.0688159315919,0
2005-01-03 02:00:00,-1044.4756636219806,0
2005-01-03 03:00:00,-997.1422952863036,0
2005-01-03 04:00:00,-948.1947569858539,0
2005-01-03 05:00:00,-901.7216743632919,0
2005-01-03 06:00:00,-861.5388502013595,0
2005-01-03 07:00:00,-830.9753347287628,0
2005-01-03 08:00:00,-812.6927246279715,0
2005-01-03 09:00:00,-808.5471821620072,0
2005-01-03 10:00:00,-819.5009074113182,0
2005-01-03 11:00:00,-845.5867243320233,0
2005-01-03 12:00:00,-885.9262490935529,0
2005-01-03 13:00:00,-938.7989922315983,0
2005-01-03 14:00:00,-1001.7568891149137,0
2005-01-03 15:00:00,-1071.7763187211272,0
2005-01-03 16:00:00,-1145.437790045488,0
2005-01-03 17:00:00,-1219.1222413982243,0
2005-01-03 18:00:00,-1289.2123601159287,0
2005-01-03 19:00:00,-1352.2874938949567,0
2005-01-03 20:00:00,-1405.3015517454733,0
2005-01-03 21:00:00,-1445.734704794924,0
2005-01-03 22:00:00,-1471.711584212642,0
2005-01-03 23:00:00,-1482.080900100101,0
2005-01-04 00:00:00,-1476.4538209488433,0
2005-01-04 01:00:00,-1455.200903014018,0
2005-01-04 02:00:00,-1419.409692772993,0
2005-01-04 03:00:00,-1370.8072082943522,0
2005-01-04 04:00:00,-1311.6532243053625,0
2005-01-04 05:00:00,-1244.6115574106364,0
2005-01-04 06:00:00,-1172.6073216203386,0
2005-01-04 07:00:00,-1098.6783840240396,0
2005-01-04 08:00:00,-1025.8290138690113,0
2005-01-04 09:00:00,-956.8930340806974,0
2005-01-04 10:00:00,-894.4127268862328,0
2005-01-04 11:00:00,-840.5384085347048,0
2005-01-04 12:00:00,-796.9520778720797,0
2005-01-04 13:00:00,-764.81696932865,0
2005-01-04 14:00:00,-744.7533083552507,0
2005-01-04 15:00:00,-736.8391710238916,0
2005-01-04 16:00:00,-740.6341668035191,0
2005-01-04 17:00:00,-755.2227503087187,0
2005-01-04 18:00:00,-779.2733558255077,0
2005-01-04 19:00:00,-811.1092445474253,0
2005-01-04 20:00:00,-848.7869420221348,0
2005-01-04 21:00:00,-890.1783850177214,0
2005-01-04 22:00:00,-933.0533393843368,0
2005-01-04 23:00:00,-975.1592293132272,0
2005-01-05 00:00:00,-1014.2961648332999,0
2005-01-05 01:00:00,-1048.385601088747,0
